PCA1,PCA2,Target
-0.6839285777963672,2.1673195323689862,1
-1.086979963699482,0.3585088656228401,2
-2.113999440189781,0.063032335177028,2
-1.5693888281141737,-0.17094769200485024,2
-2.0814030879358967,0.12190157680803328,2
-2.0094178717220585,0.2236269491422142,2
-1.9250618321511141,-0.03417730487355025,2
-2.1420576934374336,0.0489535946673392,2
-1.8385463841087861,-0.06433174164212382,2
-1.3946020138532833,0.3341733461719899,2
-1.5450826027847597,0.0017436070387171145,2
-1.6806625335038623,-0.043484176169577206,2
-1.7033235221033887,0.026734080081460335,2
-1.671785047188963,0.22918271110772093,2
-2.1325824286698642,0.07145609624475578,2
-1.5336658885906242,0.2244342714332113,2
-1.7190166801899243,-0.04539611292045781,2
-2.3516114240109083,0.59483944077168,2
-0.7475255388107331,0.11428749291081276,2
-1.9513111191388326,0.29437808094642415,2
-2.220402238717743,0.8609220095089962,2
-0.6921088393117018,0.1862576976249017,2
-2.6792871552859987,0.7882857027991726,2
-3.1895276619358977,1.058091636815063,2
0.44637337392733883,-0.20998230681766494,0
-1.8172416942743026,1.054828275236822,2
-2.8572496416540796,1.08283238133882,2
0.771597401392993,-0.3426669396194761,0
-2.8428434898295474,0.9798444818045877,2
-2.5903107049464564,1.1796844426622062,2
-2.71594555119078,1.063605423341065,2
-1.702718094266209,0.5956712831947312,2
-1.5366073760813102,3.06216768440459,1
-2.6587959474530014,0.8588737558557004,2
-2.755511552258113,0.9303091502751912,2
-2.9331132675390323,0.8246282948777387,2
-2.0963459807223925,0.6409888259707334,2
-2.9195407963629663,1.080526238594908,2
-2.5722425787101324,0.8411884953467939,2
-2.5237778536088995,0.7474831936197116,2
-2.609553452772333,1.0049221807508018,2
-3.3249416560971397,1.083422163856924,2
-2.212092464787155,1.5621961409826333,2
-2.633180298321908,0.861409006423051,2
-3.1981126105201345,0.9604652053391775,2
-3.1821928577825584,1.113051734064868,2
-3.180308048621565,0.881843880254964,2
-2.7553059268532514,0.9221991352050711,2
-2.7080276795234997,0.7979163927890913,2
-2.879019039587637,0.8545468947212713,2
-3.2980682475908525,1.0942491995692885,2
-3.353160477053751,1.0534551535012069,2
-2.863513415763515,1.030149043132016,2
