cpu_usage,memory_usage,temperature,battery_drain,upload_speed_kbps,download_speed_kbps,Target
1.0342588151172896,-2.088971815552057,-0.2566611137781494,1.7632869797946256,-0.8325507180822687,-0.577358243878705,-1
-0.0144925491987652,-1.570316510019307,-0.3329118912695237,-1.2539675772359515,-0.5265212609220499,-0.574887130452102,-1
0.4349723212224011,-1.570316510019307,-0.3329118912695237,1.0134901886762486,-0.7070957638743959,-0.5701952666268677,-1
-0.913422290041098,-1.570316510019307,-0.3329118912695237,0.9954227961191794,-0.0934101285816063,-0.5615778011286306,0
-0.6886898548305147,-1.570316510019307,-0.3329118912695237,0.97735540356211,0.0864525872195492,-0.534379124281798,0
-0.3890466078830705,-1.829644162785682,-0.3329118912695237,1.004456492397714,-0.4512963577355258,-0.5576672487527836,0
0.1353290742749568,-2.088971815552057,-0.3329118912695237,0.8328162631055555,-0.2920072269734735,-0.5747170007392949,-1
-0.1643141726724873,-2.088971815552057,-0.3329118912695237,0.3269292715076143,0.2037723070688143,1.4071635381401666,-1
-0.4639574196199316,-1.829644162785682,-0.3329118912695237,0.923153225890902,0.0033667128274668,-0.5316147757939242,0
-0.988333101777959,-1.829644162785682,-0.3329118912695237,0.8960521370552981,0.4771780909344955,0.9576494459854854,-1
-0.6137790430936537,-1.829644162785682,-0.3329118912695237,1.0405912775118529,0.1250878756225467,-0.1972311831536775,0
-0.6137790430936537,-1.829644162785682,-0.7141657787263898,0.7695803891558128,2.0815564096706844,3.78796484911956,-1
0.36006150948554,-2.088971815552057,-0.7141657787263898,0.6611760338133968,-0.084205150012766,3.787144641881112,-1
-0.8385114783042369,-2.088971815552057,-0.7141657787263898,1.1309282402971992,-0.4041875628918872,-0.571848321839651,0
-0.988333101777959,-1.829644162785682,-0.7141657787263898,1.085759758904526,-0.5422106829978128,-0.5767766548569065,0
-0.4639574196199316,-1.829644162785682,-0.7141657787263898,1.1309282402971992,-0.5708251103104703,-0.575040951464293,0
0.7346155681698454,-1.829644162785682,-0.7141657787263898,1.139961936575734,-0.6429140836592178,-0.5673140600441697,-1
