PCA1,PCA2,PCA3,Target
-2.3563019830907903,-0.9282737427589195,0.296734914537327,0
-2.57865083217223,0.11741365659932457,0.8469741247922762,0
-2.2639289400960623,-0.7884115658993656,0.43726915407209405,0
-1.9737919778283646,0.6657063401920433,0.23012517704738078,0
-2.0790752775894368,-0.7588254696098656,0.550395347805078,0
-2.4423317348641147,-0.6406235011415117,0.4429555516698997,0
-2.5092163649387413,-0.6230820166056067,0.41481025582153974,0
-2.496825517070923,0.658364192373822,-0.09249260947036428,0
-2.469766990476062,-0.6156112873341081,0.4436715514764997,0
-2.122430978733485,0.918921843168513,0.24557098545347086,0
-2.0531352711634323,-0.5904945863384073,0.7109350200282251,0
-2.165696898030715,0.8916460556740421,0.322616802886446,0
-1.2526937933513977,0.9414605468524566,0.7015779944985987,0
-1.6874838923679445,-0.892512017634702,0.6847490461501388,0
-1.805076499065496,-0.6669064871504301,0.8799843196924837,0
-1.883244004411665,-0.6651470949802679,0.889358393669167,0
-2.5187784668155864,0.9741769236976295,0.2518385569006527,0
-0.5588904027115125,2.0341982415623967,1.1656237689436084,0
-1.7180640659548385,-0.6136267514983894,0.8196001070605444,0
-1.4886708234840265,-1.0588995119516644,0.7402118480326799,0
-1.8538590598384004,-0.9324086997016102,0.6182587299804135,0
-1.712925422267225,-0.9726294690572196,0.6623891933489603,0
-1.9414669786488084,0.6925296028520669,1.4780804174326982,0
-1.8488664053351715,-0.9793683374316455,0.6337882642209106,0
-1.2302114145294574,0.4173583653885569,0.5167989051802727,0
-1.8350149668272233,-0.8401305799627533,0.7352147043689252,0
-1.336860243570736,-0.7355923703146872,1.1373003053514497,0
-2.3920468223286093,-0.9022139861536091,0.42422875600062854,0
-2.896656490075378,-0.010103623482336737,0.5765421729909129,0
-1.6596358173951236,2.6971453667533036,1.850800169874601,0
-1.7471471389474664,-0.2277129582796285,1.1841109646515502,0
-1.7169790944442125,0.4460872021113896,0.5408345969387128,0
-2.3579485499513897,0.7744565376032322,0.14037283034821718,0
-2.176712004710474,-0.7579963838081677,0.6394216604442359,0
-2.423894739202326,-0.8091006721733627,0.4783166944146533,0
-2.4925509746245926,0.6661719552647184,0.12093059241513766,0
-2.1168223294425617,-0.7714108256380504,0.6407463966090537,0
-2.2232004041639972,-0.9556377138801079,0.4990344193317449,0
-2.165712636385728,0.6917849255346413,0.3617997949180218,0
-2.7098243861831532,-0.6921660313353192,0.39848221365840053,0
-2.015821410179072,-0.9370483274709068,0.6373461418682582,0
-1.5266021545339643,0.4631006174030522,0.4719440091220821,0
-1.9930879951678109,-0.9556171017149204,0.6345404215000225,0
-2.3047435080309535,-0.5270497178589522,0.7391917709119987,0
-2.1399362206292465,-0.9275889105799405,0.6161486758887647,0
-2.511778725461774,-0.9197534131025145,0.40171703635780437,0
-2.3919315326550628,-0.9446352406165979,0.4558000211281752,0
-2.3471035286910142,0.7656067015931354,0.02569016463299108,0
-2.509686893400447,0.20394920509547615,0.9656715999208398,0
-2.2479796872464193,-0.9208432082163028,0.5488929475613556,0
-2.2847809821531957,2.5032637655456482,-0.37500689790246583,0
-2.333321850067439,1.309312478558152,0.4705502003316733,0
-2.590037422896992,-0.08155309440131005,0.6638492065259596,0
-2.3297065788134828,-0.9552710018016236,0.48229797855682593,0
-2.7694352080430202,1.0336847381553904,-0.03285133505096952,0
