cpu_usage,memory_usage,temperature,battery_drain,upload_speed_kbps,download_speed_kbps,Target
24.0,67.0,29.4,-27.0,0.0,0.0,0
70.0,75.0,37.1,-556.0,6.9576125,12.785595,2
24.0,67.0,32.3,-31.0,0.0689206899999999,0.0946186860000004,0
24.0,70.0,37.2,-236.0,0.062034737,0.0562189779999999,1
24.0,67.0,28.7,-26.0,0.029049952,0.0,0
24.0,68.0,27.8,-26.0,0.3536163999999999,0.0,0
45.0,77.0,36.8,-321.0,1.2344676,0.6739826999999998,1
54.0,67.0,32.6,-10.000000000000057,0.0503418259999999,0.0,0
62.0,67.0,32.4,-33.0,0.0114348429999999,0.0047849809999997,1
24.0,78.0,36.5,-363.0,0.17929456,0.014517778500001,1
24.0,66.0,30.3,-7.000000000000028,0.8704129500000001,0.4509662400000005,0
28.0,75.0,37.0,-105.0,0.2069037400000001,0.0545842300000001,1
42.0,81.0,34.0,-403.0,6.862567,0.7245542000000005,2
49.0,72.0,37.2,-280.0,0.1410698299999998,0.0769692500000007,1
45.0,79.0,35.9,-408.0,0.6476584000000001,0.0,1
72.0,74.0,31.6,-436.0,5.4666557,2.2445598,2
35.0,61.0,35.5,-222.0,0.0378681979999999,0.1291402599999997,0
49.0,77.0,33.0,-261.0,1.4779879,8.318793,1
35.0,66.0,31.7,-46.0,0.014912566,0.0084321830000009,0
37.0,75.0,30.0,-191.0,0.44044864,0.1515104500000004,1
24.0,66.0,28.6,-26.0,0.0145069939999999,0.0,0
24.0,66.0,31.8,-9.0,0.032780875,0.0004361601,0
33.0,75.0,31.0,-209.0,0.8233046,0.6066968000000004,1
46.0,81.0,35.1,-198.0,1.6318969,0.716567,1
26.0,73.0,30.9,-152.0,0.990399,0.0,0
35.0,76.0,30.0,-173.0,0.5059708400000001,0.3247130800000009,1
45.0,74.0,27.7,-309.0,3.5526586,1.9504554,1
35.0,76.0,30.9,-213.0,0.2035514700000001,0.0193858560000004,1
35.0,78.0,30.2,-281.0,2.2220263,3.8824017,1
24.0,68.0,26.3,-26.0,0.35291615,0.0,0
49.0,77.0,31.8,-407.0,0.0,0.0,1
61.0,72.0,34.9,-222.0,3.847890000000001,4.150147399999999,1
24.0,67.0,32.1,-56.000000000000014,0.0,0.0,0
74.0,70.0,34.0,-520.0,5.6165724,52.92462999999999,2
44.0,78.0,33.2,-200.0,0.1699951099999999,0.68628556,1
61.0,82.0,33.7,-401.0,4.3276267,0.7680637000000003,1
55.0,78.0,28.5,-132.0,0.6350444000000001,0.0,1
46.0,77.0,32.3,-339.0,4.5220146,1.9579908,1
26.0,79.0,33.0,-137.0,1.2713739,0.0,1
24.0,75.0,37.0,-9.0,0.0671460299999999,0.0201468300000007,1
35.0,67.0,30.7,-27.0,0.02906436,0.0,0
50.0,78.0,35.3,-182.0,0.6981342000000001,11.678212,1
34.0,74.0,36.1,-368.0,1.1388768,0.7706886000000002,1
27.0,66.0,31.8,-36.0,0.6981342000000001,0.1572986699999998,0
24.0,67.0,28.9,-25.00000000000003,0.028992455,0.0,0
44.0,67.0,32.4,-159.0,0.28207484,0.0802454300000001,1
38.0,75.0,31.9,-174.0,3.263806600000001,0.2662246199999996,1
24.0,67.0,28.5,-26.0,0.35274154,0.0,0
53.0,69.0,32.8,-301.0,0.0652983600000001,0.0327705550000003,1
24.0,66.0,31.0,-10.000000000000057,0.014291628,0.0060029649999999,0
44.0,75.0,31.1,-198.0,0.031125499,0.0369615300000005,1
53.0,76.0,28.8,-196.0,0.0569883769999999,0.5984992,1
26.0,75.0,29.7,-100.0,0.0,0.0,0
41.0,75.0,32.5,-187.0,1.1254761,0.2111027000000009,1
43.0,70.0,33.0,-191.0,4.1657104,39.9435,2
75.0,69.0,33.4,-107.0,0.058403935,0.0,1
40.0,69.0,34.7,-182.0,4.7619877,11.828148000000002,2
42.0,73.0,37.0,-228.0,0.0,0.0780374799999998,1
50.0,75.0,36.0,-216.0,5.4309773,19.902916,2
29.0,75.0,35.0,-167.0,1.8460511,0.9276492000000004,1
24.0,67.0,28.5,-21.99999999999997,0.6928724000000002,0.0,0
37.0,78.0,32.3,-241.0,0.043792043,0.0,1
26.0,66.0,30.7,-8.000000000000028,0.12617497,0.0416685899999995,0
29.0,73.0,34.4,-297.0,5.4116316,2.507752000000001,2
24.0,68.0,28.2,-26.0,0.6769931,0.0,0
24.0,75.0,37.0,-98.0,0.08884177,0.0146830540000006,1
33.0,71.0,36.0,-212.0,0.0,0.0479919049999999,1
54.0,67.0,32.6,-10.000000000000057,0.0503418259999999,0.0,0
24.0,66.0,31.5,-26.0,0.3242303700000001,0.0,0
26.0,77.0,30.9,-473.0,0.3302081000000001,0.4400350199999998,1
35.0,66.0,31.7,-46.0,0.014912566,0.0084321830000009,0
24.0,74.0,31.3,-181.0,0.26754805,0.3861618299999994,0
24.0,66.0,31.0,-10.000000000000057,0.014291628,0.0060029649999999,0
26.0,74.0,28.1,-94.0,0.1268829099999999,0.0634414549999999,0
62.0,67.0,32.4,-33.0,0.0114348429999999,0.0047849809999997,1
24.0,68.0,26.3,-44.0,0.3387481600000001,0.0,0
44.0,78.0,30.7,-327.0,1.3707377999999997,22.38045,2
24.0,66.0,30.3,-7.000000000000028,0.8704129500000001,0.4509662400000005,0
41.0,81.0,31.0,-196.0,6.715987,5.4849854,2
52.0,75.0,30.2,-293.0,0.5881293000000001,0.6507168999999999,1
50.0,82.0,33.8,-247.0,0.028130433,0.8516730700000008,1
29.0,78.0,34.0,-167.0,0.1117737599999999,0.0558868800000005,1
35.0,62.0,34.9,-223.0,0.07758193,0.1583156300000001,0
25.0,68.0,28.3,-28.0,0.0290211739999999,0.0,0
24.0,67.0,28.3,-22.99999999999997,0.41225633,0.0,0
32.0,75.0,35.6,-124.0,0.050478376,0.0563028040000004,1
43.0,73.0,32.6,-211.0,0.0,0.0,1
27.0,66.0,32.3,-27.0,0.40137348,0.0,0
36.0,71.0,36.9,-194.0,0.3327977399999999,1.2865592000000006,1
24.0,66.0,31.0,-10.000000000000057,0.014291628,0.0060029649999999,0
49.0,79.0,31.4,-649.0000000000001,7.5289745,35.853657,2
31.0,77.0,31.8,-129.0,0.0,0.0479561949999998,1
42.0,77.0,34.6,-184.0,0.03886816,0.0369247500000002,1
26.0,75.0,29.7,-104.0,0.3947445,0.7751919000000007,0
24.0,66.0,30.7,-28.0,0.24166456,0.0937192960000006,0
35.0,74.0,32.6,-147.0,0.1270404,0.063520200000001,1
52.0,76.0,29.5,-190.0,0.3939832199999999,51.854424,2
26.0,74.0,28.4,-83.0,0.44464144,0.8216411000000008,0
29.0,78.0,36.5,-210.0,2.6226501,0.4702416,1
55.0,76.0,38.0,-361.0,0.4209614699999999,0.3888233000000003,1
38.0,76.0,34.0,-179.0,0.93191963,0.2178765500000006,1
24.0,68.0,29.1,-21.99999999999997,0.3842372,0.0367783700000003,0
42.0,77.0,33.5,-270.0,0.42476106,0.063520200000001,1
42.0,75.0,35.5,-291.0,0.1271666899999999,0.0635833440000008,1
26.0,74.0,28.1,-108.0,0.0371122839999999,0.4686335599999998,0
45.0,79.0,32.6,-241.0,1.4419272,1.1938459,1
26.0,71.0,34.3,-497.0,0.7806187,2.9622235000000003,1
76.0,76.0,32.2,-326.0,1.3604645,1.0411146000000002,1
24.0,67.0,30.3,-141.0,0.3676015,0.0,0
45.0,78.0,31.9,-277.0,2.2852478,2.1415293000000006,1
24.0,67.0,27.5,-26.0,0.6550914000000001,0.1574551999999998,0
24.0,67.0,31.5,-23.99999999999997,0.33841276,0.0,0
55.0,80.0,32.8,-316.0,3.3708100000000005,5.806245299999999,1
29.0,69.0,30.5,-37.0,0.0,0.0,0
24.0,68.0,28.3,-26.0,0.36778373,0.0,0
24.0,66.0,31.0,-10.000000000000057,0.014291628,0.0060029649999999,0
24.0,67.0,27.5,-25.00000000000003,0.7068821000000001,0.0,0
37.0,77.0,36.6,-190.0,1.1988951,0.2058095199999998,1
35.0,66.0,31.7,-46.0,0.014912566,0.0084321830000009,0
49.0,81.0,32.9,-382.0,0.1602116099999998,0.0,1
51.0,76.0,32.7,-377.0,0.0,0.0538224600000001,1
27.0,72.0,31.7,-376.0,0.0,0.0,1
49.0,73.0,37.6,-408.0,1.4420792,0.0503985099999999,1
46.0,74.0,34.5,-211.0,6.168364,10.68457,2
35.0,76.0,33.4,-178.0,4.9902415,2.8656666,2
24.0,68.0,28.2,-23.99999999999997,0.6932627,0.0367419570000007,0
40.0,76.0,32.9,-187.0,0.03706625,0.2340261300000001,1
24.0,68.0,28.3,-27.0,0.35317838,0.0,0
55.0,75.0,37.7,-339.0,1.4109964,0.1544762100000003,1
56.0,76.0,37.0,-123.0,0.42354974,0.0376849299999997,1
43.0,76.0,32.5,-178.0,0.7683909000000001,0.5255241000000006,1
31.0,72.0,36.9,-289.0,4.0756116,5.786722,1
40.0,71.0,35.5,-171.0,2.9904954000000004,2.616441200000001,1
31.0,79.0,36.5,-170.0,0.8297987000000001,1.1850449000000012,1
49.0,73.0,32.6,-207.0,0.0,0.0,1
26.0,66.0,28.5,-110.0,2.4501648,9.88508,0
35.0,76.0,30.0,-175.0,0.5242164000000001,51.78428,2
24.0,68.0,29.1,-26.0,0.029042752,0.0,0
24.0,65.0,30.8,-66.0,5.410837699999999,2.625057700000001,0
24.0,66.0,32.5,-27.0,0.6499125400000001,0.3249562700000004,0
41.0,79.0,35.4,-141.0,0.49361503,20.122086,1
29.0,75.0,32.8,-150.0,0.83243567,1.226657700000001,1
24.0,68.0,27.5,-26.0,0.35300353,0.0,0
44.0,75.0,36.5,-325.0,1.1190233999999997,22.725681,2
68.0,75.0,34.5,-623.0,1.6699291,1.1247407000000005,1
24.0,67.0,28.4,-26.0,0.3678748600000001,0.0,0
24.0,67.0,29.4,-26.0,0.0,0.0,0
60.0,66.0,34.9,-292.0,2.3936303,1.6519557000000007,1
37.0,75.0,30.0,-165.0,0.4028138500000001,0.0818253500000008,1
46.0,76.0,31.6,-239.0,0.21280317,0.7732334999999999,1
45.0,68.0,26.3,-26.0,0.04359654,0.0,0
24.0,66.0,32.5,-35.0,0.05223811,0.015236116,0
26.0,74.0,28.1,-90.0,0.0,0.0,0
26.0,75.0,31.9,-201.0,0.4893714200000001,0.0,1
24.0,68.0,28.5,-30.00000000000003,0.3525670500000001,0.0,0
50.0,72.0,35.3,-331.0,0.0,0.3430376600000011,1
24.0,67.0,31.5,-23.99999999999997,0.9613302,0.1566755300000002,0
47.0,78.0,34.9,-242.0,1.2600102,38.5552,2
42.0,68.0,28.2,-37.0,0.028992455,0.0,0
31.0,79.0,32.4,-382.0,0.2724555700000001,0.1968679900000003,1
34.0,72.0,34.6,-204.0,0.9079379,0.4421664800000005,1
24.0,67.0,30.3,-29.00000000000003,0.7054831000000001,0.0,0
24.0,67.0,28.2,-47.0,0.029042752,0.0,0
55.0,75.0,37.4,-376.0,1.0863924,0.0906339400000009,1
55.0,74.0,36.1,-346.0,2.991529,7.7540665,1
43.0,68.0,31.3,-206.0,0.19390668,0.1313717799999998,1
61.0,73.0,30.9,-155.0,0.9654183400000002,0.2243356099999998,1
45.0,63.0,34.3,-326.0,5.592487,35.369373,2
44.0,69.0,30.7,-340.0,0.4381980000000001,4.4897017,1
38.0,66.0,32.4,-196.0,0.0252016109999999,0.0484646369999999,0
24.0,68.0,26.3,-26.0,0.0456133519999999,0.0368788800000001,0
24.0,67.0,27.3,-26.0,0.3679660600000001,0.0,0
35.0,59.0,34.6,-253.0,1.2261771,11.33338,0
50.0,67.0,32.5,-7.000000000000028,0.0968120999999999,0.0,0
50.0,82.0,31.3,-118.0,6.667137,50.396465,2
26.0,78.0,30.9,-121.0,0.2210856,14.736773999999995,1
24.0,66.0,30.8,-78.00000000000001,0.26502833,0.17287475,0
24.0,68.0,32.6,-77.0,0.0374764,0.0667321760000003,0
24.0,66.0,28.6,-29.00000000000003,0.0289996299999999,0.0,0
35.0,79.0,31.0,-262.0,3.6995854,4.6763906,1
24.0,68.0,25.2,-26.0,0.35326594,0.0,0
42.0,81.0,34.0,-403.0,6.862567,0.7245542000000005,2
24.0,68.0,27.5,-23.99999999999997,0.0581143099999998,0.0,0
35.0,75.0,30.1,-180.0,2.9406219,1.7322503,1
50.0,72.0,32.3,-269.0,2.0255258,41.363583,2
24.0,66.0,28.6,-28.0,0.0386948959999999,0.0367601500000005,0
24.0,66.0,28.6,-23.99999999999997,0.3774622400000001,0.0367783700000003,0
24.0,65.0,28.5,-28.0,0.3276958200000001,0.1565979999999998,0
47.0,75.0,31.1,-219.0,2.8505003,22.050869,2
24.0,67.0,32.3,-31.0,0.0689206899999999,0.0946186860000004,0
31.0,73.0,38.3,-319.0,7.475821,48.26368,2
38.0,72.0,32.5,-294.0,0.08725801,0.0,1
45.0,82.0,33.7,-369.0,2.6014967,1.2176082000000004,1
24.0,67.0,28.4,-93.0,0.0291438699999999,0.0,0
45.0,74.0,32.5,-203.0,0.3145191,0.1572595499999995,1
24.0,68.0,28.9,-28.0,0.33849654,0.0,0
40.0,72.0,33.9,-257.0,0.3222049499999999,3.4105687000000007,1
24.0,67.0,29.4,-27.0,0.0,0.0,0
52.0,76.0,38.0,-313.0,0.032317195,0.0347470599999999,1
35.0,69.0,35.7,-48.0,0.0145069939999999,0.0,1
49.0,73.0,32.2,-258.0,0.67529553,0.36088765,1
54.0,67.0,32.6,-10.000000000000057,0.0503418259999999,0.0,0
24.0,67.0,31.4,-33.0,0.0,0.0,0
24.0,66.0,28.5,-26.0,0.35326594,0.0,0
40.0,78.0,33.4,-212.0,0.1271035100000001,0.1174009600000007,1
75.0,75.0,30.2,-228.0,1.9284815,1.616571,1
35.0,76.0,32.5,-185.0,1.0020443,18.361267,1
35.0,75.0,33.5,-184.0,2.3569684,0.0869891399999995,1
24.0,66.0,28.6,-23.99999999999997,0.0600216870000001,0.0367874879999998,0
35.0,74.0,32.1,-446.0,0.43319374,0.74289453,1
24.0,67.0,28.8,-23.99999999999997,0.67598885,0.0,0
24.0,69.0,31.0,-28.0,0.3391683,0.0,0
35.0,76.0,30.8,-188.0,8.171672999999998,17.663063,2
24.0,76.0,35.6,-60.0,0.013101652,0.0012423980000004,1
65.0,76.0,36.3,-362.0,7.546872599999999,52.731693,2
40.0,76.0,31.3,-175.0,0.0,0.0,1
24.0,66.0,29.7,-22.99999999999997,0.0145069939999999,0.0,0
37.0,77.0,31.3,-163.0,0.0,0.0,1
53.0,72.0,34.4,-351.0,1.9139261,0.1519259499999998,1
49.0,84.0,31.8,-283.0,0.8285838000000001,10.542453,1
24.0,71.0,33.2,-23.99999999999997,0.0,0.0,0
35.0,77.0,35.5,-153.0,3.153478,0.7197258500000006,1
24.0,67.0,30.3,-40.0,0.3767154800000001,0.036705613,0
35.0,68.0,29.1,-23.99999999999997,0.36751053,0.0,0
52.0,79.0,31.6,-292.0,0.6261202000000001,1.923170400000001,1
62.0,67.0,32.4,-33.0,0.0114348429999999,0.0047849809999997,1
24.0,66.0,31.5,-27.0,0.3528288300000001,0.0,0
24.0,66.0,30.3,-7.000000000000028,0.8704129500000001,0.4509662400000005,0
58.0,80.0,36.1,-339.0,9.843885,10.91791,2
24.0,68.0,28.9,-20.99999999999997,0.3691706,0.0367237780000007,0
38.0,75.0,35.0,-388.0,0.0408522200000001,0.0474177519999998,1
41.0,69.0,34.6,-224.0,1.5936319,0.4020997299999997,1
41.0,70.0,34.5,-223.0,0.6620433300000002,0.0,1
53.0,77.0,33.0,-424.0,3.523693999999999,2.2921753,1
35.0,78.0,31.7,-217.0,0.90395564,0.580371,1
29.0,68.0,28.5,-27.0,0.3538797,0.0,0
42.0,78.0,32.8,-230.0,0.4814725799999999,0.0,1
40.0,75.0,29.2,-208.0,1.1404136,16.4079,1
45.0,74.0,34.2,-222.0,0.0284577379999999,0.012647883,1
42.0,71.0,37.2,-129.0,0.5542849000000001,0.0243107420000008,1
47.0,73.0,32.3,-307.0,1.4318699,42.829556,2
50.0,76.0,32.5,-575.0,0.4617271000000001,0.0635359700000002,1
24.0,68.0,30.9,-29.00000000000003,0.3193119799999999,0.0,0
39.0,76.0,30.0,-188.0,0.3391044,0.3121798000000004,1
45.0,76.0,30.2,-183.0,0.1271035100000001,0.0635517540000005,1
50.0,75.0,31.0,-201.0,2.3637195,2.9835079,1
35.0,66.0,31.7,-46.0,0.014912566,0.0084321830000009,0
50.0,73.0,32.2,-273.0,7.7705154,48.04158400000001,2
24.0,66.0,28.6,-33.0,0.3390842,0.0,0
50.0,74.0,31.7,-132.0,0.0,0.0,1
24.0,66.0,31.0,-10.000000000000057,0.014291628,0.0060029649999999,0
31.0,71.0,37.2,-130.0,0.89680344,0.0559286330000001,1
24.0,68.0,28.2,-27.0,0.35326594,0.0,0
55.0,71.0,32.3,-358.0,0.7421972000000001,0.0,1
24.0,68.0,31.0,-34.0,0.6931537000000001,0.0,0
35.0,81.0,35.0,-232.0,1.2720403999999998,0.6270072500000001,1
24.0,68.0,28.2,-22.99999999999997,1.0176963,0.3249562700000004,0
50.0,77.0,37.8,-224.0,0.0,0.0,1
24.0,66.0,28.7,-36.0,0.3387481600000001,0.0,0
26.0,82.0,32.0,-596.0,0.53015476,0.2594942499999999,1
37.0,77.0,33.8,-191.0,0.0,0.0,1
42.0,74.0,29.2,-184.0,0.0310327699999999,0.0368514170000007,1
24.0,67.0,30.3,-31.0,0.7077594000000003,0.0,0
32.0,73.0,31.6,-304.0,0.59815365,0.501057100000001,1
44.0,77.0,31.0,-314.0,1.3267797,51.0062,2
34.0,72.0,34.9,-142.0,0.0,0.0,1
41.0,82.0,33.8,-246.0,7.601731,3.8992242999999993,2
42.0,73.0,34.9,-255.0,0.0,0.0479680899999999,1
50.0,68.0,35.0,-235.0,0.11127538,0.0556376900000001,1
29.0,66.0,30.3,-29.00000000000003,0.68063444,0.3257634,0
49.0,77.0,36.3,-406.0,0.9938576,0.0,1
24.0,67.0,28.5,-27.0,0.70670694,0.0,0
41.0,76.0,34.8,-360.0,1.9373033,42.076164,2
24.0,66.0,28.6,-31.99999999999997,0.3388321000000002,0.0,0
59.0,74.0,34.9,-305.0,1.4076138,31.718554,2
24.0,67.0,27.3,-26.0,0.33900014,0.0,0
41.0,76.0,33.3,-136.0,0.6641304000000001,0.0,1
24.0,66.0,28.6,-104.0,0.3240697699999999,0.0,0
24.0,68.0,29.1,-23.99999999999997,0.029035557,0.0,0
35.0,76.0,30.1,-179.0,1.0073681,53.20324999999999,2
27.0,66.0,29.7,-29.00000000000003,0.3386642000000001,0.0,0
31.0,73.0,31.8,-190.0,1.7979839,1.9380487000000008,1
35.0,74.0,36.1,-200.0,4.643113,0.6271122700000005,1
50.0,76.0,29.2,-299.0,0.2401979700000001,12.098214000000002,1
26.0,72.0,32.7,-133.0,0.8078129,0.1024637999999997,0
37.0,78.0,33.0,-238.0,0.2443830799999999,0.7627273000000003,1
24.0,68.0,28.3,-26.0,0.029049952,0.0,0
24.0,66.0,28.7,-31.99999999999997,0.3537041000000002,0.0,0
24.0,74.0,28.4,-69.0,0.6486214400000001,0.0,0
44.0,75.0,32.3,-243.0,1.1243063,25.024899,2
49.0,73.0,35.5,-294.0,5.194187000000001,52.485565,2
24.0,67.0,30.3,-31.0,0.7077594000000003,0.0,0
29.0,78.0,36.5,-225.0,0.11588801,0.6895093999999995,1
45.0,66.0,30.8,-272.0,0.1555169500000001,0.1758367600000001,1
54.0,73.0,37.2,-310.0,0.52021575,0.4071042,1
24.0,66.0,32.5,-35.0,0.05223811,0.015236116,0
24.0,66.0,32.5,-35.0,0.05223811,0.015236116,0
24.0,68.0,28.5,-28.0,0.6913289,0.0,0
27.0,67.0,27.5,-36.0,0.0435857299999999,0.0,0
58.0,69.0,33.0,-356.0,0.7244759000000001,0.3258443200000003,1
27.0,79.0,33.4,-651.0,9.449736,18.019789,2
24.0,67.0,28.5,-26.0,0.38201752,0.0,0
48.0,73.0,32.6,-457.0,1.9438823,0.9690224499999998,1
26.0,67.0,28.2,-35.0,0.3695362799999999,0.0367601500000005,0
40.0,75.0,32.8,-178.0,0.0308209319999999,0.0,1
35.0,74.0,29.4,-415.0,0.014539392,0.0,1
63.0,77.0,36.8,-269.0,3.219722,5.467489199999999,1
24.0,71.0,33.2,-23.99999999999997,0.0,0.0,0
49.0,79.0,32.3,-346.0,0.0,0.0,1
24.0,67.0,32.3,-31.0,0.0689206899999999,0.0946186860000004,0
24.0,67.0,31.5,-46.0,0.64830005,0.0,0
24.0,67.0,27.3,-20.99999999999997,0.0290139879999999,0.0,0
36.0,76.0,30.2,-182.0,0.5267181,0.8220876499999998,1
26.0,76.0,28.4,-122.0,0.2036525599999999,0.0,0
27.0,76.0,33.3,-146.0,0.46646136,0.0848552360000005,1
24.0,67.0,27.3,-27.0,0.0290211739999999,0.0,0
48.0,66.0,32.5,-8.000000000000028,0.052840583,0.0515393350000006,0
50.0,72.0,37.2,-546.0,2.1744533,0.0611564960000001,1
24.0,68.0,30.9,-27.0,0.3395895399999999,0.0,0
24.0,67.0,28.2,-29.00000000000003,0.35317838,0.0,0
24.0,67.0,27.3,-25.00000000000003,0.6776642000000002,0.0,0
45.0,79.0,32.9,-465.0,1.031491,0.4153671600000002,1
24.0,66.0,28.7,-26.0,0.3545837700000001,0.0,0
39.0,67.0,31.0,-9.0,0.010139783,0.0,0
57.0,74.0,29.2,-173.0,0.0,0.0,1
35.0,67.0,32.5,-46.0,0.7089912,0.0539027560000007,0
26.0,73.0,31.9,-156.0,1.8004006,8.701653,0
24.0,68.0,29.1,-26.0,0.6921856000000002,0.0,0
31.0,67.0,31.5,-46.0,0.3389161000000001,0.0,0
24.0,68.0,28.3,-28.0,0.029042752,0.0,0
24.0,68.0,28.5,-56.000000000000014,0.3550252300000001,0.0,0
39.0,67.0,31.0,-9.0,0.010139783,0.0,0
24.0,67.0,30.0,-29.00000000000003,0.36741957,0.0,0
33.0,67.0,27.8,-28.0,0.0435857299999999,0.0,0
24.0,76.0,36.6,-196.0,0.39793044,0.0776508700000002,1
35.0,77.0,31.7,-223.0,0.2048647900000001,0.0620655399999998,1
54.0,67.0,32.6,-10.000000000000057,0.0503418259999999,0.0,0
59.0,80.0,32.6,-504.0,3.8923685999999993,0.9570799000000004,1
63.0,73.0,34.4,-244.0,0.0,0.0,1
29.0,74.0,29.7,-107.0,0.12700889,0.0635044400000004,0
35.0,66.0,31.7,-46.0,0.014912566,0.0084321830000009,0
36.0,76.0,29.1,-167.0,0.6500714000000001,0.0,1
27.0,66.0,31.8,-36.0,0.6981342000000001,0.1572986699999998,0
67.0,70.0,34.7,-627.0000000000001,0.1589131399999999,0.1623149400000008,1
63.0,73.0,35.5,-490.0,1.7009757,1.9963228000000004,1
45.0,73.0,30.6,-187.0,3.170547,1.6877177000000008,1
27.0,66.0,32.3,-27.0,0.40137348,0.0,0
49.0,79.0,32.7,-431.0,0.964395,0.2036837300000002,1
27.0,66.0,32.3,-27.0,0.40137348,0.0,0
53.0,72.0,37.2,-514.0,0.0,0.0,1
24.0,67.0,27.0,-25.00000000000003,0.6928724000000002,0.0,0
24.0,69.0,30.5,-8.000000000000028,0.10705786,0.1590432500000007,0
37.0,67.0,28.7,-35.0,0.029042752,0.0,0
58.0,79.0,31.6,-350.0,6.673421,14.748335999999998,2
24.0,68.0,29.4,-27.0,0.0,0.0,0
24.0,73.0,32.8,-29.00000000000003,5.0184865,6.317667499999999,0
60.0,77.0,30.6,-409.0,1.2307894999999998,48.62858200000001,2
24.0,68.0,31.0,-28.0,0.6297278,0.0,0
53.0,74.0,30.7,-344.0,2.3265023,47.89820499999999,2
33.0,72.0,32.7,-144.0,1.9177634,0.1969110399999998,1
52.0,74.0,32.7,-345.0,0.012613325,0.3044177599999997,1
29.0,77.0,32.6,-173.0,0.92721164,0.6286757600000001,1
24.0,72.0,33.2,-48.0,0.0,0.0,0
36.0,71.0,35.5,-188.0,0.12656906,0.0632845300000002,1
53.0,77.0,32.7,-262.0,0.0,0.0481113159999999,1
24.0,67.0,28.5,-31.0,0.029006807,0.0,0
31.0,67.0,32.7,-170.0,7.7075033,18.639267,2
64.0,77.0,32.7,-354.0,5.5125947,4.957019,2
24.0,67.0,32.6,-21.99999999999997,0.0,0.0,0
26.0,78.0,32.3,-128.0,0.0,0.0,1
24.0,66.0,29.7,-23.99999999999997,0.0145249759999999,0.0,0
35.0,66.0,31.7,-46.0,0.014912566,0.0084321830000009,0
31.0,77.0,32.8,-141.0,0.66429526,0.0,1
45.0,71.0,36.7,-289.0,0.0,0.0,1
42.0,80.0,35.9,-258.0,1.5749915,2.659765000000001,1
38.0,74.0,33.9,-225.0,0.3651810600000001,15.404242500000002,1
74.0,68.0,31.5,-10.000000000000057,0.0194545399999999,0.023012891,1
48.0,76.0,31.9,-269.0,3.6056573,0.1646219300000004,1
45.0,77.0,33.0,-236.0,0.0,0.0,1
24.0,67.0,30.0,-26.0,0.35274154,0.0,0
39.0,70.0,31.6,-201.0,0.08933011,0.0368972200000006,1
74.0,68.0,31.5,-10.000000000000057,0.0194545399999999,0.023012891,1
24.0,68.0,31.5,-70.0,0.014535785,0.0,0
24.0,67.0,28.7,-25.00000000000003,0.014503404,0.0,0
31.0,77.0,28.7,-125.0,5.7141676,14.399615,2
53.0,73.0,36.2,-449.0,0.9634085,0.1748994600000002,1
29.0,66.0,30.3,-29.00000000000003,0.68063444,0.3257634,0
73.0,75.0,33.2,-424.0,1.6194338,4.12054,1
50.0,67.0,32.4,-255.0,0.068103984,0.024322852,1
65.0,70.0,34.5,-339.0,5.278551600000001,6.9189816,2
46.0,73.0,29.9,-241.0,0.70192707,2.6869466000000006,1
41.0,79.0,35.5,-141.0,0.12310018,0.1308545200000002,1
56.0,74.0,36.5,-222.0,0.2539305700000001,0.1452074300000001,1
48.0,68.0,32.7,-291.0,0.3842492399999999,4.098739599999999,1
24.0,68.0,29.1,-25.00000000000003,0.3676015,0.0,0
24.0,66.0,28.6,-29.00000000000003,0.05814314,0.0,0
47.0,75.0,36.5,-285.0,4.242810699999999,0.6726348,1
64.0,72.0,32.1,-550.0000000000001,0.13037048,0.0308900229999999,1
74.0,68.0,31.5,-10.000000000000057,0.0194545399999999,0.023012891,1
33.0,66.0,30.9,-10.000000000000057,0.1925785199999999,0.6194619999999995,0
24.0,66.0,30.7,-7.000000000000028,0.0087551749999998,0.0006783671000003,0
25.0,76.0,37.0,-97.0,0.1001639739999999,0.0232239099999995,1
35.0,71.0,35.5,-167.0,0.0,0.0,1
33.0,70.0,33.9,-61.0,3.133814,2.1739593,1
24.0,63.0,35.9,-279.0,8.990241,28.260687000000004,2
30.0,78.0,32.0,-200.0,2.4387326,0.8404562000000002,1
24.0,67.0,28.3,-23.99999999999997,0.6776642000000002,0.0,0
59.0,73.0,32.7,-221.0,0.9605135,1.9599338,1
40.0,78.0,31.6,-234.0,1.6267124,0.1435048299999999,1
42.0,77.0,36.9,-253.0,7.731706,2.891353000000001,2
46.0,69.0,33.0,-170.0,0.38491186,0.5253199300000002,1
45.0,72.0,32.2,-175.0,0.031025069,0.0368422700000006,1
41.0,75.0,29.3,-197.0,0.0291874219999999,0.0,1
45.0,66.0,28.7,-47.0,0.33849654,0.0,0
78.0,67.0,28.2,-26.0,0.65217054,0.1567531500000001,1
24.0,68.0,27.5,-22.99999999999997,0.0290715699999999,0.0,0
53.0,74.0,37.2,-323.0,0.6512038,0.8445223600000009,1
24.0,72.0,31.7,-103.0,0.1464358899999999,0.0654597500000004,0
55.0,77.0,36.5,-272.0,0.03115653,0.0851936339999999,1
55.0,75.0,33.7,-277.0,0.2280595199999999,0.1301108700000002,1
32.0,72.0,37.0,-145.0,0.7891903500000002,0.05567907,1
42.0,76.0,32.9,-220.0,2.2532701,1.1979135000000007,1
59.0,71.0,33.9,-231.0,8.376314,43.273804,2
