timestamp,cpu_usage,memory_usage,temperature,battery_level,battery_drain,battery_charging,upload_speed_kbps,download_speed_kbps,screen_on,brightness
2026-02-22 19:40:31,24,70,35.5,42,-86.0,0,0.01453218,0.0,0,32
2026-02-22 19:40:35,24,70,35.5,42,-75.0,0,0.06778322,0.10554816,0,32
2026-02-22 19:40:39,32,70,35.5,42,-115.0,0,0.0,0.0,0,32
2026-02-22 19:40:43,29,70,35.5,42,-117.0,0,0.0,0.0,0,32
2026-02-22 19:40:47,24,70,35.5,42,-97.0,0,0.64457005,0.64457005,0,32
2026-02-22 19:40:51,37,71,35.5,42,-293.0,0,0.0,0.0,0,32
2026-02-22 19:40:55,34,71,35.5,42,-36.0,0,0.2994338,0.2994338,0,32
2026-02-22 19:40:59,24,71,35.5,42,-82.0,0,0.1496052,0.1496052,0,32
2026-02-22 19:41:03,24,71,35.5,42,-40.0,0,0.0,0.0,0,32
2026-02-22 19:41:07,24,71,35.5,42,-107.0,0,0.0,0.0,0,32
2026-02-22 19:41:11,24,71,35.5,42,-97.0,0,3.292728,2.1536064,0,32
2026-02-22 19:41:15,24,71,35.5,42,-91.0,0,0.0,0.0,0,32
2026-02-22 19:41:19,24,71,35.5,42,-49.0,0,0.0,0.0,0,32
2026-02-22 19:41:23,24,71,35.5,42,-78.0,0,0.028253661,0.022216555,0,32
2026-02-22 19:41:27,43,71,35.5,42,-83.0,0,0.038694896,0.072552934,0,32
2026-02-22 19:41:31,24,71,35.5,42,-73.0,0,0.0,0.0,0,32
2026-02-22 19:41:35,24,71,35.5,42,-75.0,0,0.029100448,0.053108316,0,32
2026-02-22 19:41:39,31,71,35.5,42,-69.0,0,0.0,0.0,0,32
2026-02-22 19:41:43,29,71,35.5,42,-97.0,0,0.0,0.0,0,32
2026-02-22 19:41:47,24,71,35.5,42,-73.0,0,0.64297223,0.64297223,0,32
2026-02-22 19:41:51,24,71,35.5,42,-57.0,0,0.0,0.0,0,32
2026-02-22 19:41:55,24,71,35.5,42,-44.0,0,0.0,0.0,0,32
2026-02-22 19:42:00,57,71,35.5,42,-123.0,0,0.015699066,0.025762571,0,32
2026-02-22 19:42:25,45,71,35.5,42,-59.0,0,0.0094946325,0.014835363,0,32
2026-02-22 19:42:38,24,71,35.5,42,-27.0,0,0.0,0.0,0,32
2026-02-22 19:42:42,86,72,35.5,42,-697.0,0,3.3173618,8.773101,1,32
2026-02-22 19:42:46,35,71,34.8,42,-213.0,0,0.041887466,0.37187302,0,32
2026-02-22 19:42:53,29,72,34.8,42,-90.0,0,0.044707578,0.0,0,32
2026-02-22 19:42:57,24,71,34.7,41,-127.0,0,3.0576224,1.9635242,0,32
2026-02-22 19:43:03,24,71,34.7,41,-98.0,0,0.022541761,0.025656084,0,32
2026-02-22 19:43:33,24,71,34.7,41,-97.0,0,0.006794387,0.007970339,0,32
2026-02-22 19:43:52,42,71,34.7,41,-73.0,0,0.1488056,0.14138593,0,32
2026-02-22 19:44:09,32,71,34.7,41,-29.0,0,0.02458495,0.01792174,0,32
2026-02-22 19:45:19,26,72,34.7,41,-12.0,0,0.07420468,0.036928542,0,32
2026-02-22 19:45:23,27,71,34.7,41,-74.0,0,4.9220204,7.8858333,0,32
2026-02-22 19:45:27,40,72,34.7,41,-197.0,0,13.941715,7.5014453,0,32
2026-02-22 19:45:32,31,72,34.7,41,-179.0,0,73.576294,1.7132974,0,32
2026-02-22 19:45:36,31,71,34.7,41,-78.0,0,1.5827714,0.10087355,0,32
2026-02-22 19:45:40,24,71,34.7,41,-89.0,0,0.11254968,0.09799584,0,32
2026-02-22 19:45:44,29,72,34.7,41,-75.0,0,0.19163467,0.19163467,0,32
2026-02-22 19:45:48,24,72,34.7,41,-32.0,0,0.71612966,0.71612966,0,32
2026-02-22 19:45:52,24,72,34.7,41,-24.0,0,0.18283339,0.18283339,0,32
2026-02-22 19:45:56,24,72,34.7,41,-44.0,0,0.029049952,0.0,0,32
2026-02-22 19:46:00,24,72,34.7,41,-79.0,0,0.17264792,0.15811935,0,32
2026-02-22 19:46:38,24,72,34.7,41,-10.0,0,0.0,0.0,0,32
2026-02-22 19:46:42,94,72,34.7,41,-433.0,0,8.844257,7.461964,1,32
2026-02-22 19:46:46,100,73,34.7,41,-616.0,0,27.619497,385.61212,1,32
2026-02-22 19:46:50,46,73,34.7,41,-611.0,0,12.347878,197.89328,1,32
2026-02-22 19:46:54,42,73,34.7,41,-268.0,0,1.9411979,0.8168853,1,32
2026-02-22 19:46:58,44,73,34.7,41,-291.0,0,0.012651034,0.0,1,32
2026-02-22 19:47:02,42,73,34.7,41,-352.0,0,0.08204975,0.06890231,1,32
2026-02-22 19:47:06,73,73,34.7,41,-343.0,0,0.25491422,0.27536577,1,32
2026-02-22 19:47:10,34,73,34.7,41,-251.0,0,0.012676298,0.0,1,32
2026-02-22 19:47:14,29,72,34.7,41,-182.0,0,0.03209817,0.05398329,1,32
2026-02-22 19:47:18,27,72,34.7,41,-171.0,0,0.08178468,0.06867971,1,32
2026-02-22 19:47:22,34,72,34.7,41,-176.0,0,1.3941891,0.35509163,1,32
2026-02-22 19:47:26,28,72,34.0,41,-147.0,0,0.05915622,0.05091314,0,32
2026-02-22 19:47:30,24,72,34.0,41,-100.0,0,0.012340112,0.011856185,0,32
2026-02-22 19:47:34,24,73,34.0,41,-99.0,0,0.05570669,0.054495674,0,32
2026-02-22 19:47:38,24,73,34.0,41,-95.0,0,0.0,0.0,0,32
2026-02-22 19:47:42,34,73,34.0,41,-94.0,0,0.07636971,0.06933885,0,32
2026-02-22 19:47:46,24,73,34.0,41,-99.0,0,0.08329717,0.1116279,0,32
2026-02-22 19:47:50,24,73,34.0,41,-109.0,0,0.052708745,0.051983397,0,32
2026-02-22 19:47:54,96,73,33.9,41,-1197.0,0,0.188506,0.039825212,1,32
2026-02-22 19:47:58,63,72,33.9,41,-922.0,0,32.743565,132.25899,1,32
2026-02-22 19:48:02,88,74,33.9,41,-635.0,0,50.132317,306.14795,1,32
2026-02-22 19:48:06,65,75,33.9,41,-465.0,0,16.325567,76.025734,1,32
2026-02-22 19:48:10,35,74,33.9,41,-223.0,0,32.38388,319.75626,1,32
2026-02-22 19:48:14,26,74,33.9,41,-176.0,0,0.9077939,1.77176,1,32
2026-02-22 19:48:18,26,74,33.9,41,-179.0,0,0.0,0.0,1,32
2026-02-22 19:48:22,26,74,33.9,41,-163.0,0,0.41347763,0.0,1,32
2026-02-22 19:48:26,64,74,33.9,41,-576.0,0,1.778609,1.2502134,1,32
2026-02-22 19:48:30,62,75,33.9,41,-400.0,0,3.2658372,17.281164,1,32
2026-02-22 19:48:34,31,67,33.9,41,-221.0,0,6.778736,7.235374,1,32
2026-02-22 19:48:38,77,68,33.9,41,-177.0,0,0.4134885,0.0,1,32
2026-02-22 19:48:42,47,68,33.9,41,-486.0,0,16.211765,125.57701,1,32
2026-02-22 19:48:46,40,69,33.9,41,-473.0,0,4.9068503,149.6168,1,32
2026-02-22 19:48:50,35,70,33.9,41,-237.0,0,4.0622373,11.059759,1,32
2026-02-22 19:48:54,52,69,34.4,41,-402.0,0,9.671972,0.90280473,1,32
2026-02-22 19:48:58,33,69,34.5,41,-213.0,0,1.5027214,0.66965675,0,32
2026-02-22 19:49:02,42,69,34.5,41,-135.0,0,0.12340376,0.100856505,0,32
2026-02-22 19:49:06,24,69,34.5,41,-98.0,0,0.15120967,0.18610421,0,32
2026-02-22 19:49:11,24,69,34.5,41,-104.0,0,0.0765884,0.07223953,0,32
2026-02-22 19:49:15,24,69,34.5,41,-128.0,0,0.04426825,0.065555714,0,32
2026-02-22 19:49:19,24,69,34.5,41,-100.0,0,0.034566443,0.034566443,0,32
2026-02-22 19:49:23,26,69,34.5,41,-124.0,0,0.04426825,0.03773687,0,32
2026-02-22 19:49:27,26,68,34.5,41,-131.0,0,2.601097,1.545295,0,32
2026-02-22 19:49:31,24,68,34.5,41,-127.0,0,0.0,0.0,0,32
2026-02-22 19:49:35,25,68,34.5,41,-111.0,0,0.028323703,0.029292034,0,32
2026-02-22 19:49:39,24,68,34.5,41,-122.0,0,0.040932305,0.034150623,0,32
2026-02-22 19:49:43,24,68,34.5,41,-103.0,0,0.116868116,0.116868116,0,32
2026-02-22 19:49:47,29,68,34.5,41,-100.0,0,0.07831838,0.07831838,0,32
2026-02-22 19:49:51,26,69,34.5,41,-27.0,0,0.3895564,0.3895564,0,32
2026-02-22 19:49:55,29,69,34.5,41,-112.0,0,0.8203415,0.74671185,0,32
2026-02-22 19:49:59,32,69,34.5,41,-269.0,0,0.3406219,0.3406219,0,32
2026-02-22 19:50:03,45,69,34.5,41,-107.0,0,0.04899792,0.042206127,0,32
2026-02-22 19:50:07,24,69,34.5,41,-119.0,0,0.0,0.0,0,32
2026-02-22 19:50:11,24,69,34.5,41,-44.0,0,0.0,0.0,0,32
2026-02-22 19:50:15,24,69,34.5,41,-25.0,0,0.0,0.0,0,32
2026-02-22 19:50:19,24,69,34.5,41,-28.0,0,0.0638624,0.0638624,0,32
2026-02-22 19:50:23,100,69,34.5,41,-1203.0,0,3.500679,1.2873309,1,32
2026-02-22 19:50:27,64,71,34.5,41,-765.0,0,15.4748535,25.61037,1,32
2026-02-22 19:50:31,65,72,34.5,41,-582.0,0,10.120452,4.7793517,1,32
2026-02-22 19:50:35,62,72,34.5,41,-461.0,0,12.53324,16.211569,1,32
2026-02-22 19:50:39,39,74,34.5,41,-504.0,0,37.06542,296.09662,1,32
2026-02-22 19:50:43,52,74,34.5,41,-370.0,0,15.00558,157.58249,1,32
2026-02-22 19:50:47,26,76,34.5,41,-834.0,0,19.517185,260.9757,1,32
2026-02-22 19:50:51,28,75,34.5,41,-266.0,0,3.5487347,0.57008564,1,32
2026-02-22 19:50:55,98,76,34.5,41,-384.0,0,3.9256308,12.083598,1,32
2026-02-22 19:50:59,35,76,34.5,41,-403.0,0,7.9557686,10.283632,1,32
2026-02-22 19:51:03,51,75,34.5,41,-519.0,0,8.196089,155.07423,1,32
2026-02-22 19:51:07,100,73,34.5,41,-206.0,0,5.65072,3.0329192,1,32
2026-02-22 19:51:11,57,70,34.2,40,-523.0,0,5.17332,4.5014,0,32
2026-02-22 19:51:15,26,70,34.6,40,-113.0,0,0.829033,2.0036788,0,32
2026-02-22 19:51:19,35,70,34.6,40,-118.0,0,0.012582075,0.0,0,32
2026-02-22 19:51:23,24,70,34.6,40,-117.0,0,0.0,0.0,0,32
2026-02-22 19:51:27,24,70,34.6,40,-129.0,0,0.08514986,0.07547374,0,32
2026-02-22 19:51:32,24,70,34.6,40,-117.0,0,0.05351359,0.0840236,0,32
2026-02-22 19:51:36,35,70,34.6,40,-135.0,0,0.028330725,0.0806336,0,32
2026-02-22 19:51:40,24,71,34.6,40,-82.0,0,0.019419588,0.026944678,0,32
2026-02-22 19:51:44,24,70,34.6,40,-67.0,0,0.038666174,0.06549083,0,32
2026-02-22 19:51:48,24,70,34.6,40,-70.0,0,0.058027975,0.105901055,0,32
2026-02-22 19:51:52,24,70,34.6,40,-61.0,0,0.029042752,0.053003024,0,32
2026-02-22 19:51:56,45,70,34.6,40,-67.0,0,0.09584108,0.15852502,0,32
2026-02-22 19:52:00,24,70,34.6,40,-79.0,0,0.10467507,0.16442001,0,32
2026-02-22 19:52:04,24,70,34.6,40,-65.0,0,0.025151683,0.038694896,0,32
2026-02-22 19:52:08,39,70,34.6,40,-61.0,0,0.0,0.0,0,32
2026-02-22 19:52:12,24,70,34.6,40,-68.0,0,0.038790964,0.06570219,0,32
2026-02-22 19:52:16,34,70,34.6,40,-57.0,0,0.0,0.0,0,32
2026-02-22 19:52:21,24,70,34.6,40,-10.0,0,0.0,0.0,0,32
2026-02-22 19:52:32,24,69,34.6,40,-61.0,0,0.036822196,0.053856764,0,32
2026-02-22 19:52:36,24,69,34.6,40,-67.0,0,0.009673724,0.0125758415,0,32
2026-02-22 19:52:40,24,69,34.6,40,-70.0,0,0.0,0.0,0,32
2026-02-22 19:52:44,24,69,34.6,40,-69.0,0,2.491626,6.2211995,0,32
2026-02-22 19:52:49,24,69,34.6,40,-64.0,0,0.0,0.0,0,32
2026-02-22 19:52:53,24,69,34.6,40,-68.0,0,0.0,0.0,0,32
2026-02-22 19:52:57,24,69,34.6,40,-41.0,0,0.0,0.0,0,32
2026-02-22 19:53:01,24,69,34.6,40,-28.0,0,0.0,0.0,0,32
2026-02-22 19:53:05,35,69,34.6,40,-23.0,0,0.0,0.0,0,32
2026-02-22 19:53:09,24,69,34.6,40,-27.0,0,0.0,0.0,0,32
2026-02-22 19:53:13,40,69,34.6,40,-25.0,0,0.0,0.0,0,32
2026-02-22 19:53:17,24,69,34.6,40,-23.0,0,0.0,0.0,0,32
2026-02-22 19:53:21,24,69,34.6,40,-24.0,0,0.0,0.0,0,32
2026-02-22 19:53:25,24,69,34.6,40,-20.0,0,0.0,0.0,0,32
2026-02-22 19:53:29,24,69,34.6,40,-25.0,0,0.0,0.0,0,32
2026-02-22 19:53:33,24,69,34.6,40,-23.0,0,0.0,0.0,0,32
2026-02-22 19:53:37,24,69,34.6,40,-34.0,0,0.0,0.0,0,32
2026-02-22 19:53:41,26,69,34.6,40,-24.0,0,0.0,0.0,0,32
2026-02-22 19:53:45,45,71,34.6,40,-263.0,0,13.366261,10.113792,0,32
2026-02-22 19:53:49,24,70,34.6,40,-77.0,0,8.321061,24.245514,0,32
2026-02-22 19:53:53,25,71,34.6,40,-78.0,0,0.02418431,0.0125758415,0,32
2026-02-22 19:53:57,24,70,34.6,40,-92.0,0,0.024232319,0.012600806,0,32
2026-02-22 19:54:01,24,71,34.6,40,-192.0,0,3.6928692,2.0655072,0,32
2026-02-22 19:54:05,32,71,34.6,40,-512.0,0,9.291494,5.586992,0,32
2026-02-22 19:54:09,50,72,34.3,40,-354.0,0,1.6112314,5.0550904,0,32
2026-02-22 19:54:13,27,70,34.3,40,-420.0,1,8.83545,14.224637,0,32
2026-02-22 19:54:17,24,70,34.4,40,598.0,1,0.70444936,0.52585995,0,32
2026-02-22 19:54:21,24,70,34.3,40,3357.0,1,0.42457137,0.0,0,32
2026-02-22 19:54:25,39,70,34.3,40,4023.0,1,0.7309093,0.2778423,0,32
2026-02-22 19:54:29,24,70,34.5,41,4019.0,1,0.22351243,0.02426845,0,32
2026-02-22 19:54:33,24,70,34.5,41,4019.0,1,0.11702309,0.053192314,0,32
2026-02-22 19:54:37,37,71,34.5,41,3943.0,1,14.299268,3.1824846,0,32
2026-02-22 19:54:41,24,71,36.0,41,3906.0,1,13.224255,6.805595,0,32
2026-02-22 19:54:45,31,70,36.0,41,3837.0,1,29.727491,55.356274,0,32
2026-02-22 19:54:51,26,70,36.0,42,4034.0,1,0.41610214,0.192721,0,32
2026-02-22 19:54:59,37,70,36.0,42,4029.0,1,0.036356,0.039385665,0,32
2026-02-22 19:55:03,24,70,36.0,42,4000.0,1,0.036666926,0.05622262,0,32
2026-02-22 19:55:09,37,70,36.0,42,3994.0,1,0.06858302,0.09094705,0,32
2026-02-22 19:55:15,27,70,36.7,43,4037.0,1,0.15512718,0.04202387,0,32
2026-02-22 19:55:24,47,70,36.7,43,4036.0,1,0.30209777,0.32411948,0,32
2026-02-22 19:55:34,24,70,37.1,44,4075.0,1,0.118811816,0.118811816,0,32
2026-02-22 19:55:45,24,70,37.1,44,4044.0,1,0.0,0.0,0,32
2026-02-22 19:55:55,24,70,37.1,45,4030.0,1,0.04065246,0.04276037,0,32
2026-02-22 19:56:09,24,70,37.1,45,4033.0,1,0.22822684,0.20698495,0,32
2026-02-22 19:56:13,24,70,37.5,45,4003.0,1,0.07652415,0.043319706,0,32
2026-02-22 19:56:17,24,70,37.5,45,3991.0,1,5.592314,1.264669,0,32
2026-02-22 19:56:21,24,70,37.5,46,4006.0,1,4.0025034,0.43676865,0,32
2026-02-22 19:56:25,24,70,37.5,46,3881.0,1,3.68558,2.679014,0,32
2026-02-22 19:56:31,24,70,37.5,46,4019.0,1,0.04678041,0.03615629,0,32
2026-02-22 19:56:39,24,70,37.7,47,4059.0,1,0.010930396,0.0,0,32
2026-02-22 19:56:48,24,70,37.7,47,4018.0,1,0.5476624,0.49418655,0,32
2026-02-22 19:56:55,33,70,37.8,48,4075.0,1,0.23598869,0.22688888,0,32
2026-02-22 19:57:04,31,70,37.8,48,3998.0,1,0.005600667,0.014217078,0,32
2026-02-22 19:57:11,24,70,38.0,48,4038.0,1,0.0,0.0,0,32
2026-02-22 19:57:22,24,70,38.0,49,3909.0,1,0.016114892,0.0,0,32
2026-02-22 19:57:30,24,70,38.2,49,4056.0,1,0.015583444,0.0,0,32
2026-02-22 19:57:35,26,70,38.2,49,4008.0,1,0.5885035,0.58515656,0,32
2026-02-22 19:57:48,35,70,38.3,50,4076.0,1,0.08230102,0.0,0,32
2026-02-22 19:57:57,31,70,38.5,51,4073.0,1,0.017988257,0.0,0,32
2026-02-22 19:58:09,24,70,38.5,51,4031.0,1,0.011929042,0.010906552,0,32
2026-02-22 19:58:13,24,70,38.6,51,4060.0,1,0.0,0.0,0,32
2026-02-22 19:58:19,24,70,38.6,52,4046.0,1,0.010498791,0.0,0,32
2026-02-22 19:58:33,24,70,38.8,53,4029.0,1,0.22477446,0.20890056,0,32
2026-02-22 19:58:38,24,70,38.8,53,3954.0,1,1.3028435,1.1077766,0,32
2026-02-22 19:58:46,27,70,38.8,53,4004.0,1,0.0053502945,0.006955383,0,32
2026-02-22 19:58:54,24,70,38.8,53,4060.0,1,0.12814458,0.0,0,32
2026-02-22 19:59:04,24,70,38.9,54,4042.0,1,0.011979912,0.0,0,32
2026-02-22 19:59:09,24,70,38.9,54,4079.0,1,0.011203394,0.0,0,32
2026-02-22 19:59:16,24,70,39.0,54,3994.0,1,0.20665899,0.023457898,0,32
2026-02-22 19:59:27,24,71,39.1,55,4076.0,1,0.01714103,0.0,0,32
2026-02-22 19:59:31,24,71,39.1,55,3998.0,1,0.33226237,0.022150824,0,32
2026-02-22 19:59:41,41,70,39.2,56,4079.0,1,0.18499134,0.2542691,0,32
2026-02-22 19:59:45,35,70,39.2,56,4006.0,1,11.575838,14.09113,0,32
2026-02-22 19:59:49,24,71,39.2,56,4005.0,1,0.81012774,0.16110495,0,32
2026-02-22 19:59:54,24,71,39.2,56,4000.0,1,0.35822186,0.044292074,0,32
2026-02-22 20:00:01,24,70,39.3,57,4034.0,1,0.018324863,0.0,0,32
2026-02-22 20:00:08,42,71,39.4,57,3868.0,1,0.2200014,0.0,1,32
2026-02-22 20:00:12,86,72,39.3,57,2921.0,1,0.35882652,0.0,1,32
