timestamp,cpu_usage,memory_usage,temperature,battery_drain,upload_speed_kbps,download_speed_kbps,Target
2026-02-22 17:39:33,51.0,79.0,34.8,-428.0,2.975532,65.91166,0
2026-02-22 17:39:37,57.0,78.0,34.8,-619.0,3.0080657,68.89147,0
2026-02-22 17:39:41,84.0,79.0,34.8,-830.0,1.3158252,0.7461839999999995,0
2026-02-22 17:39:45,84.0,78.0,34.8,-535.0,1.7164046999999998,0.5308568499999993,0
2026-02-22 17:39:49,63.0,78.0,35.0,-451.0,4.629441,66.54616999999999,0
2026-02-22 17:39:53,83.0,79.0,35.0,-715.0,3.2337391,0.2432899500000012,0
2026-02-22 17:39:57,63.0,79.0,35.0,-473.0,1.4641145,0.0,0
2026-02-22 17:40:01,88.0,79.0,35.0,-570.0,1.5755241,66.42666,0
2026-02-22 17:40:06,84.0,78.0,35.0,-502.0,0.6776147500000002,0.0,0
2026-02-22 17:40:10,86.0,79.0,35.0,-597.0,1.13689,0.1403778200000012,0
2026-02-22 17:40:14,86.0,78.0,35.0,-762.0,2.0316095,66.6524,0
2026-02-22 17:40:18,63.0,78.0,35.0,-919.0,0.5874426,0.019662333999999504,0
2026-02-22 17:40:22,62.0,78.0,35.0,-560.0,1.7544568999999999,0.12498833000000076,0
2026-02-22 17:40:26,63.0,79.0,35.0,-549.0,1.7290756999999999,0.8189974000000007,0
2026-02-22 17:40:30,63.0,79.0,35.0,-537.0,2.3171186,67.94265,0
2026-02-22 17:40:34,74.0,79.0,35.0,-605.0,0.80208075,0.1297054099999997,0
2026-02-22 17:40:38,57.0,79.0,35.0,-417.0,0.7335177000000002,0.06745829999999842,0
2026-02-22 17:40:42,58.0,79.0,35.0,-405.0,2.2667425,67.26183,0
2026-02-22 17:40:46,63.0,79.0,35.0,-649.0,1.0027854,0.1534528900000005,0
2026-02-22 17:40:50,62.0,78.0,35.2,-499.0,4.2192664,71.12342,0
2026-02-22 17:40:58,70.0,79.0,35.2,-556.0,2.7893462,0.1311148099999997,0
2026-02-22 17:41:02,88.0,79.0,35.2,-544.0,1.0192019,0.08430405000000007,0
2026-02-22 17:41:10,77.0,79.0,35.2,-507.0,0.6203444,0.07119502999999838,0
2026-02-22 17:41:22,63.0,79.0,35.2,-556.0,1.5532457,25.342891999999996,0
2026-02-22 17:41:26,53.0,79.0,35.2,-440.0,0.6442397,0.06413245999999972,0
2026-02-22 17:41:30,70.0,79.0,35.2,-409.0,0.5511678499999999,0.146411539999999,0
2026-02-22 17:41:34,51.0,79.0,35.2,-386.0,1.3034617,106.82329599999997,0
2026-02-22 17:41:38,49.0,79.0,35.2,-458.0,0.7164693,0.14047941999999836,0
2026-02-22 17:41:42,60.0,79.0,35.2,-483.0,1.8049921,115.89237,0
2026-02-22 17:41:46,85.0,79.0,35.2,-548.0,1.2748145000000002,0.03627718999999985,0
2026-02-22 17:41:50,63.0,79.0,35.3,-503.0,1.4683670000000002,0.17592219000000142,0
2026-02-22 17:41:54,77.0,79.0,35.3,-703.0,2.6797616,0.7298032600000006,0
2026-02-22 17:41:58,60.0,79.0,35.3,-612.0,2.237083,111.96325000000002,0
2026-02-22 17:42:02,61.0,79.0,35.3,-538.0,1.0364712,0.0,0
2026-02-22 17:42:06,58.0,79.0,35.3,-547.0,1.2041914,117.34251,0
2026-02-22 17:42:10,55.0,79.0,35.3,-493.0,0.4370238799999999,0.21450365999999832,0
2026-02-22 17:42:14,58.0,79.0,35.3,-457.0,0.42723095,0.14588965000000087,0
2026-02-22 17:42:18,58.0,79.0,35.3,-495.0,0.6957068,20.273808000000002,0
2026-02-22 17:42:26,52.0,79.0,35.3,-437.0,0.26083763999999987,0.09836055999999971,0
2026-02-22 17:42:30,60.0,79.0,35.3,-605.0,0.2747872,0.032770554999999035,0
2026-02-22 17:42:34,67.0,79.0,35.3,-527.0,1.7674612,102.14825000000002,0
2026-02-22 17:42:38,63.0,79.0,35.3,-546.0,0.15882233999999995,0.0280131439999991,0
2026-02-22 17:42:42,68.0,79.0,35.3,-532.0,1.2992485,13.105717,0
2026-02-22 17:42:46,72.0,80.0,35.3,-533.0,1.6194276999999997,2.147903200000002,0
2026-02-22 17:42:50,62.0,80.0,35.1,-504.0,4.9085817,2.4899060000000013,0
2026-02-22 17:42:54,70.0,80.0,35.1,-622.0,6.5590415,109.48166,0
2026-02-22 17:42:58,72.0,80.0,35.1,-698.0,0.11666251999999999,0.0,0
2026-02-22 17:43:02,65.0,79.0,35.1,-489.0,0.4999766299999999,0.06018236999999971,0
2026-02-22 17:43:10,62.0,80.0,35.1,-619.0,2.7881322,0.17627657999999968,0
2026-02-22 17:43:14,60.0,80.0,35.1,-597.0,2.2736928,30.866099999999996,0
2026-02-22 17:43:18,62.0,80.0,35.1,-521.0,0.3389560599999999,15.396764000000003,0
2026-02-22 17:43:26,79.0,79.0,35.1,-552.0,0.8024543,0.08486561999999509,0
2026-02-22 17:43:34,64.0,79.0,35.1,-552.0,1.7646229,0.9772922400000006,0
2026-02-22 17:43:38,63.0,79.0,35.1,-534.0,0.25130337,14.125436,0
2026-02-22 17:43:46,62.0,80.0,35.1,-498.0,0.4998058999999999,0.030328027999999563,0
2026-02-22 17:43:50,49.0,80.0,35.1,-440.0,1.2004241,0.05139802800000126,0
2026-02-22 17:43:58,59.0,80.0,35.1,-458.0,0.6666543500000001,0.15143514000000025,0
2026-02-22 17:44:03,64.0,80.0,35.1,-524.0,0.30805624,1.3850401999999988,0
2026-02-22 17:44:07,53.0,80.0,35.1,-396.0,1.1797497000000001,0.660844560000001,0
2026-02-22 17:44:15,55.0,79.0,35.1,-371.0,0.7980563,17.203869,0
2026-02-22 17:44:19,51.0,80.0,35.1,-435.0,0.10003574000000004,0.027679794000000868,0
2026-02-22 17:44:27,51.0,80.0,35.1,-407.0,0.10135055999999998,0.13537712000000113,0
2026-02-22 17:44:31,55.0,80.0,35.1,-489.0,0.49082877999999996,13.680852000000002,0
2026-02-22 17:44:43,63.0,80.0,35.1,-375.0,0.3302936300000001,0.6867971399999995,0
2026-02-22 17:44:47,58.0,80.0,35.1,-486.0,1.1930909,15.333465,0
2026-02-22 17:44:51,86.0,80.0,34.9,-394.0,0.20254989999999995,0.046873059999999356,0
2026-02-22 17:44:59,66.0,80.0,34.9,-356.0,0.08042850999999995,0.11882037000000167,0
2026-02-22 17:45:03,66.0,80.0,34.9,-420.0,1.3814610000000003,18.669022,0
2026-02-22 17:45:07,51.0,80.0,34.9,-418.0,0.5642145000000001,7.949058000000003,0
2026-02-22 17:45:11,63.0,80.0,34.9,-674.0,2.9624498,85.58196000000001,0
2026-02-22 17:45:15,63.0,80.0,34.9,-360.0,0.2567214,0.09165148999999673,0
2026-02-22 17:45:27,49.0,80.0,34.9,-436.0,2.591123,8.078393000000002,0
2026-02-22 17:45:31,63.0,80.0,34.9,-526.0,2.2004788,109.44362999999998,0
2026-02-22 17:45:35,62.0,81.0,34.9,-511.0,0.33713210000000005,13.807557,0
2026-02-22 17:45:39,65.0,80.0,34.9,-564.0,0.5588688000000002,0.0281864270000014,0
2026-02-22 17:45:47,50.0,80.0,34.9,-589.0,1.2501652,14.612232000000002,0
2026-02-22 17:45:51,63.0,80.0,34.7,-608.0,1.7597535,40.154064,0
2026-02-22 17:45:55,51.0,80.0,34.7,-431.0,2.591282,125.922585,0
2026-02-22 17:45:59,54.0,80.0,34.7,-547.0,0.6195083,0.11400506000000021,0
2026-02-22 17:46:11,70.0,79.0,34.7,-494.0,7.7198405,28.722483,0
2026-02-22 17:46:15,59.0,79.0,34.7,-460.0,3.7087512,8.676345,0
2026-02-22 17:46:23,88.0,79.0,34.7,-600.0,0.6899098,12.828679000000001,0
2026-02-22 17:46:31,81.0,79.0,34.7,-550.0,0.7407483000000001,14.993893,0
2026-02-22 17:46:35,68.0,79.0,34.7,-569.0,0.4735732400000001,0.1157191249999947,0
2026-02-22 17:46:39,81.0,79.0,34.7,-623.0,1.4821173000000003,117.78696400000001,0
2026-02-22 17:46:43,81.0,79.0,34.7,-610.0,0.1420454499999999,0.2777669699999983,0
2026-02-22 17:46:47,73.0,79.0,34.7,-589.0,1.6999329999999997,16.348127,0
2026-02-22 17:46:51,78.0,80.0,34.7,-700.0,4.5850797,79.49189,0
2026-02-22 17:46:55,89.0,79.0,34.7,-479.0,1.7399334,1.4879798000000015,0
2026-02-22 17:47:12,75.0,81.0,34.7,-672.0,6.07243,18.13682,0
2026-02-22 17:47:16,88.0,81.0,34.7,-390.0,3.73503,11.84504,0
2026-02-22 17:47:20,85.0,79.0,34.7,-701.0,1.5432458,0.13954365000000024,0
2026-02-22 17:47:24,88.0,79.0,34.7,-715.0,0.19652863999999992,0.11115543500000058,0
2026-02-22 17:47:28,88.0,79.0,34.7,-619.0,0.7435965000000001,0.08502409600000149,0
2026-02-22 17:47:32,65.0,80.0,34.7,-560.0,0.04373755700000004,0.0,0
2026-02-22 17:47:36,89.0,80.0,34.7,-690.0,2.4666831,0.26929596000000444,0
2026-02-22 17:47:40,67.0,80.0,34.7,-553.0,0.7809097000000002,0.48147592000000117,0
2026-02-22 17:47:44,89.0,80.0,34.7,-619.0,0.34804316999999996,0.25544229999999857,0
2026-02-22 17:47:48,84.0,80.0,34.7,-484.0,0.10202891999999997,0.0,0
2026-02-22 17:47:52,89.0,80.0,35.3,-415.0,0.23386932999999988,0.15437319999999843,0
2026-02-22 17:47:56,74.0,80.0,35.3,-522.0,0.18401825000000005,0.08421999000000113,0
2026-02-22 17:48:00,88.0,80.0,35.3,-529.0,0.71060294,0.10964144000000076,0
2026-02-22 17:48:04,82.0,80.0,35.3,-396.0,0.5174051,0.8703031500000016,0
2026-02-22 17:48:08,72.0,80.0,35.3,-649.0,1.9798802,0.7082814599999985,0
2026-02-22 17:48:12,76.0,79.0,35.3,-562.0,0.13631539000000004,0.03523303200000072,0
2026-02-22 17:48:16,81.0,79.0,35.3,-587.0,0.29214240000000014,1.9166679000000002,0
2026-02-22 17:48:20,72.0,80.0,35.3,-551.0,2.6156185,77.77877,0
2026-02-22 17:48:24,80.0,80.0,35.3,-577.0,0.12553718999999997,0.0878273699999994,0
2026-02-22 17:48:28,66.0,79.0,35.3,-588.0,1.0577806,0.0790295900000011,0
2026-02-22 17:48:32,50.0,79.0,35.3,-422.0,0.041814473000000074,0.033305716000000984,0
2026-02-22 17:48:36,68.0,79.0,35.3,-545.0,0.12713507999999996,0.06356753999999754,0
2026-02-22 17:48:40,90.0,79.0,35.3,-941.0,1.0913233,0.7100057600000014,0
2026-02-22 17:48:48,74.0,77.0,35.3,-401.0,2.7551186,0.5731308999999953,0
2026-02-22 17:48:52,76.0,76.0,35.1,-461.0,1.5881324,4.6854534,0
2026-02-22 17:48:56,84.0,77.0,35.1,-503.0,0.9317973,0.20168668000000167,0
2026-02-22 17:49:00,86.0,78.0,35.1,-527.0,0.0,0.15551131999999868,0
2026-02-22 17:49:04,77.0,77.0,35.1,-552.0,0.7136512,0.03936380000000028,0
2026-02-22 17:49:08,88.0,77.0,35.1,-604.0,2.5308475,0.1776672899999987,0
2026-02-22 17:49:12,61.0,77.0,35.1,-625.0,0.7180750000000001,0.09823985999999962,0
2026-02-22 17:49:16,57.0,78.0,35.1,-452.0,0.13985580000000009,0.09348000600000006,0
2026-02-22 17:49:20,75.0,78.0,35.1,-455.0,0.9592588000000001,0.2549249799999984,0
2026-02-22 17:49:24,89.0,78.0,35.1,-489.0,0.04182489,0.020669277999999736,0
2026-02-22 17:49:28,83.0,78.0,35.1,-511.0,0.012632151999999897,0.028665267000000938,0
2026-02-22 17:49:32,89.0,78.0,35.1,-482.0,0.10239920999999996,0.11918197599999658,0
2026-02-22 17:49:36,86.0,78.0,35.1,-819.0,0.16916065000000002,0.08458032500000101,0
2026-02-22 17:49:40,89.0,78.0,35.1,-601.0,0.18292327000000008,0.48172223999999986,0
2026-02-22 17:49:44,89.0,78.0,35.1,-588.0,0.9177744400000001,0.468847199999999,0
2026-02-22 17:49:48,89.0,78.0,35.1,-583.0,0.42738283,0.5166032300000047,0
2026-02-22 17:49:52,89.0,78.0,35.1,-634.0,0.10202891999999997,0.0,0
2026-02-22 17:49:56,65.0,78.0,35.1,-607.0,0.20410861000000002,0.11760543000000112,0
2026-02-22 17:50:00,77.0,78.0,35.1,-592.0,0.44031529999999997,0.8021850599999993,0
2026-02-22 17:50:04,72.0,78.0,35.1,-527.0,0.05441542300000002,0.06291783600000045,0
2026-02-22 17:50:08,88.0,78.0,35.1,-717.0,0.0,0.0,0
2026-02-22 17:50:12,78.0,79.0,35.1,-708.0,0.04682647399999995,0.07011839999999836,0
2026-02-22 17:50:16,89.0,79.0,35.1,-692.0,0.16924490000000003,0.09823985999999962,0
2026-02-22 17:50:20,66.0,78.0,35.1,-515.0,0.17191975000000004,0.1636520499999996,0
2026-02-22 17:50:24,80.0,78.0,35.1,-486.0,0.09823986000000007,0.04814725700000011,0
2026-02-22 17:50:28,67.0,78.0,35.1,-423.0,0.41502082000000007,0.11274570999999867,0
2026-02-22 17:50:32,72.0,78.0,35.1,-554.0,0.23179678999999997,0.15566626000000028,0
2026-02-22 17:50:36,76.0,78.0,35.1,-557.0,0.41505729999999996,0.09131745999999907,0
2026-02-22 17:50:40,89.0,79.0,35.1,-634.0,0.18301432000000006,0.7087247999999988,0
2026-02-22 17:50:44,89.0,79.0,35.1,-637.0,0.9002647400000001,0.2546497999999957,0
2026-02-22 17:50:52,88.0,79.0,34.9,-734.0,3.4816153000000005,2.9615110000000016,0
2026-02-22 17:50:57,77.0,79.0,34.9,-659.0,1.6109149999999999,0.8341369599999986,0
2026-02-22 17:51:01,84.0,80.0,34.9,-783.0,1.2028008000000001,0.6287091999999994,0
2026-02-22 17:51:05,83.0,80.0,34.9,-595.0,2.3260517,1.4501357000000006,0
2026-02-22 17:51:09,72.0,80.0,34.9,-660.0,0.7227680000000001,0.3973280999999993,0
2026-02-22 17:51:13,82.0,79.0,34.9,-435.0,0.15349104999999996,0.15324818999999934,0
2026-02-22 17:51:17,82.0,79.0,34.9,-499.0,1.2262849,1.4604752999999988,0
2026-02-22 17:51:21,80.0,79.0,34.9,-468.0,0.10237370999999995,0.11769329999999911,0
2026-02-22 17:51:25,86.0,79.0,34.9,-471.0,0.19910026999999997,0.1575805800000012,0
2026-02-22 17:51:29,89.0,79.0,34.9,-607.0,0.0126415849999999,0.028929780999998655,0
2026-02-22 17:51:33,81.0,79.0,34.9,-571.0,0.7771648,0.38858240000000066,0
2026-02-22 17:51:37,83.0,79.0,34.9,-594.0,0.025239188000000023,0.06091381199999901,0
2026-02-22 17:51:41,71.0,79.0,34.9,-624.0,0.1830598699999999,0.72008413,0
2026-02-22 17:51:45,69.0,79.0,34.9,-654.0,2.4587972,1.9088574999999999,0
2026-02-22 17:51:49,65.0,78.0,34.9,-440.0,0.4131049200000001,0.5471572000000009,0
2026-02-22 17:51:53,67.0,79.0,35.0,-443.0,0.5659539999999998,0.8751867000000004,0
2026-02-22 17:51:57,68.0,79.0,35.0,-424.0,0.30687796999999994,0.25897390000000087,0
2026-02-22 17:52:01,83.0,79.0,35.0,-557.0,0.012635294000000075,0.02697149500000151,0
2026-02-22 17:52:09,72.0,79.0,35.0,-596.0,0.0,0.0,0
2026-02-22 17:52:13,76.0,78.0,35.0,-668.0,5.970392,1.8877778999999997,0
2026-02-22 17:52:17,70.0,78.0,35.0,-611.0,2.8946886,38.992016,0
2026-02-22 17:52:21,74.0,79.0,35.0,-564.0,0.0,0.0,0
2026-02-22 17:52:29,78.0,78.0,35.0,-574.0,2.9744415,0.15785531999999947,0
2026-02-22 17:52:45,70.0,80.0,35.0,-504.0,2.9683802,81.53628,0
2026-02-22 17:52:49,81.0,80.0,35.0,-422.0,1.5387299000000003,99.09241500000002,0
2026-02-22 17:52:53,53.0,80.0,35.2,-532.0,2.0529923,0.2616964000000017,0
2026-02-22 17:52:57,63.0,80.0,35.2,-400.0,0.14883504999999997,5.1977777,0
2026-02-22 17:53:01,68.0,80.0,35.2,-513.0,1.3932486,0.47187146999999996,0
2026-02-22 17:53:09,50.0,78.0,35.2,-461.0,1.2978737,94.95631400000002,0
2026-02-22 17:53:13,63.0,78.0,35.2,-476.0,0.9222417,6.297579299999999,0
2026-02-22 17:53:17,67.0,78.0,35.2,-507.0,0.08546743499999998,0.11630369999999957,0
2026-02-22 17:53:21,62.0,78.0,35.2,-585.0,1.2149322,118.868,0
2026-02-22 17:53:25,56.0,78.0,35.2,-453.0,0.06168785999999993,0.012629011000001356,0
2026-02-22 17:53:33,63.0,80.0,35.2,-438.0,2.3421938,0.13811940000000078,0
2026-02-22 17:53:37,57.0,80.0,35.2,-666.0,0.7700240000000002,0.2152859900000017,0
2026-02-22 17:53:41,88.0,80.0,35.2,-610.0,1.3313892,105.03572,0
2026-02-22 17:54:01,51.0,79.0,35.4,-513.0,3.7717025,12.749957000000002,0
